Date,SPX,TPX,SX5E
2019/5/9,2870.72,1621.77,3364.04
2019/5/8,2879.42,1611.69,3350.7
2019/5/7,2884.05,1615.81,3327.2
2019/5/6,2932.47,1591.64,3386.72
2019/5/3,2945.64,1582.85,3386.51
2019/5/2,2917.52,1609.49,3369.78
2019/5/1,2923.73,1617.94,3425.64
2019/4/30,2945.83,1577.41,3438.56
2019/4/29,2943.03,1617.11,3385.78
2019/4/26,2939.88,1614.39,3364.38
2019/4/25,2926.17,1610.23,3320.78
2019/4/24,2927.25,1613.68,3361.05
2019/4/23,2933.68,1602.63,3350.71
2019/4/22,2907.97,1588.29,3417.26
2019/4/18,2905.03,1592.07,3401.16
2019/4/17,2900.45,1605.48,3462.95
2019/4/16,2907.06,1581.44,3502.48
2019/4/15,2905.58,1572.44,3488.93
2019/4/12,2907.41,1601.66,3514.62
2019/4/11,2888.32,1615.25,3514.62
2019/4/10,2888.21,1619.23,3501.94
2019/4/9,2878.2,1627.59,3500.41
2019/4/8,2895.77,1615.72,3491.92
2019/4/5,2892.74,1607.66,3502.63
2019/4/4,2879.39,1620.42,3503.85
2019/4/3,2873.4,1617.2,3499.23
2019/4/2,2867.24,1620.87,3477.73
2019/4/1,2867.19,1609.52,3463.36
2019/3/29,2834.4,1613.5,3450.46
2019/3/28,2815.44,1613.47,3447.83
2019/3/27,2805.37,1606.52,3435.34
2019/3/26,2818.46,1601.96,3424.65
2019/3/25,2798.36,1577.29,3417.22
2019/3/22,2800.71,1589.81,3438.06
2019/3/21,2854.88,1589.33,3447.47
2019/3/20,2824.23,1572.6,3441.93
2019/3/19,2832.57,1539.4,3435.56
2019/3/18,2832.94,1569.03,3395.7
2019/3/15,2822.48,1582.13,3385.38
2019/3/14,2808.48,1582.88,3351.71
2019/3/13,2810.92,1581.33,3320.29
2019/3/12,2791.52,1564.63,3322.04
2019/3/11,2783.3,1567.49,3319.53
2019/3/8,2743.07,1550.76,3300.48
2019/3/7,2748.93,1557.09,3305.73
2019/3/6,2771.45,1555.51,3367.4
2019/3/5,2789.65,1566.1,3372.38
2019/3/4,2792.81,1552.6,3409
2019/3/1,2803.69,1547.03,3387.94
2019/2/28,2784.49,1556.43,3386.08
2019/2/27,2792.38,1566.37,3342.03
2019/2/26,2793.9,1557.59,3323.45
2019/2/25,2796.11,1543.2,3303.95
2019/2/22,2792.67,1537.77,3304.44
2019/2/21,2774.88,1542.72,3283.6
2019/2/20,2784.7,1529.73,3308.85
2019/2/19,2779.76,1522.01,3324.67
2019/2/15,2775.6,1535.11,3327.19
2019/2/14,2745.73,1518.43,3317.12
2019/2/13,2753.03,1512.53,3312.1
2019/2/12,2744.73,1471.16,3298.26
2019/2/11,2709.8,1494.09,3282.77
2019/2/8,2707.88,1501.63,3289.32
2019/2/7,2706.05,1431.47,3280.01
2019/2/6,2731.61,1415.55,3270.55
2019/2/5,2737.7,1488.19,3263.7
2019/2/4,2724.87,1517.16,3259.49
2019/2/1,2706.53,1556.15,3239.41
2019/1/31,2704.1,1562.51,3244.79
2019/1/30,2681.05,1594.2,3241.25
2019/1/29,2640,1592.16,3182.66
2019/1/28,2643.85,1616.65,3202.37
2019/1/25,2664.76,1606.61,3190.75
2019/1/24,2642.33,1575.31,3165.61
2019/1/23,2638.7,1589.81,3135.62
2019/1/22,2632.9,1620.45,3150.76
2019/1/18,2670.71,1610.6,3212.75
2019/1/17,2635.96,1640.49,3215.04
2019/1/16,2616.1,1649.2,3165.2
2019/1/15,2610.3,1689.05,3171.12
2019/1/14,2582.61,1667.45,3159.43
2019/1/11,2596.26,1659.47,3161.74
2019/1/10,2596.64,1653.66,3153.42
2019/1/9,2584.96,1644.16,3137.27
2019/1/8,2574.41,1632.2,3163.24
2019/1/7,2549.69,1628.96,3126.31
2019/1/4,2531.94,1615.89,3112.13
2019/1/3,2447.89,1625.67,3112.8
2019/1/2,2510.03,1637.61,3125.07
2018/12/31,2506.85,1629.3,3134.92
2018/12/28,2485.74,1638.97,3069.35
2018/12/27,2488.83,1641.26,3077.22
2018/12/26,2467.7,1638.45,3068.05
2018/12/24,2351.1,1671.95,3055.18
2018/12/21,2416.62,1672.98,3070.04
2018/12/20,2467.42,1681.25,3075.73
2018/12/19,2506.96,1652.43,3070.24
2018/12/18,2546.16,1659.35,3054.94
2018/12/17,2545.94,1640.39,3033.64
2018/12/14,2599.95,1658.76,3041.85
2018/12/13,2650.54,1632.05,2954.66
2018/12/12,2651.07,1646.12,2993.18
2018/12/11,2636.78,1611.46,3001.42
2018/12/10,2637.72,1589.56,2986.53
2018/12/7,2633.08,1596.01,2937.36
2018/12/6,2695.95,1600.92,2973.78
2018/12/4,2700.06,1652.07,3000.61
2018/12/3,2790.37,1650.72,3000.06
2018/11/30,2760.17,1695.31,3051.38
2018/11/29,2737.76,1692.85,3040.13
2018/11/28,2743.79,1704.64,3063.65
2018/11/27,2682.17,1713.87,3092.6
2018/11/26,2673.45,1687.91,3112.17
2018/11/23,2632.56,1675.44,3107.97
2018/11/21,2649.93,1702.45,3055.32
2018/11/20,2641.89,1701.86,3016.99
2018/11/19,2690.73,1763.86,3058.53
2018/11/16,2736.27,1761.12,3045.94
2018/11/15,2730.2,1792.65,3150.27
2018/11/14,2701.58,1801.19,3189.25
2018/11/13,2722.18,1802.73,3214.99
2018/11/12,2726.22,1824.03,3173.13
2018/11/9,2781.01,1817.96,3174.16
2018/11/8,2806.83,1817.25,3168.29
2018/11/7,2813.89,1800.11,3166.42
2018/11/6,2755.45,1821.67,3172.71
2018/11/5,2738.31,1822.44,3137.21
2018/11/2,2723.06,1804.02,3126.67
2018/11/1,2740.37,1787.6,3153.91
2018/10/31,2711.74,1785.66,3116.07
2018/10/30,2682.63,1759.88,3160.33
2018/10/29,2641.25,1728.61,3180.74
2018/10/26,2658.69,1710.02,3190.31
2018/10/25,2705.57,1691.32,3205.36
2018/10/24,2656.1,1698.91,3224.82
2018/10/23,2740.69,1687.61,3194.08
2018/10/22,2755.88,1684.31,3229.49
2018/10/19,2767.78,1692.41,3237.6
2018/10/18,2768.78,1704.96,3246.16
2018/10/17,2809.21,1718.24,3207.42
2018/10/16,2809.92,1720.31,3217.37
2018/10/15,2750.79,1735.35,3214.41
2018/10/12,2767.13,1739.14,3204.21
2018/10/11,2728.37,1739.6,3197.51
2018/10/10,2785.68,1731.63,3147.13
2018/10/9,2880.34,1728.95,3154.93
2018/10/8,2884.43,1709.2,3134.89
2018/10/5,2885.57,1698.22,3164.4
2018/10/4,2901.61,1698.37,3130.33
2018/10/3,2925.51,1685.42,3140.94
2018/10/2,2923.43,1692.15,3190.09
2018/10/1,2924.59,1697.53,3210.82
2018/9/28,2913.98,1687.15,3211.59
2018/9/27,2914,1698.03,3243.08
2018/9/26,2905.97,1710.95,3257.34
2018/9/25,2915.56,1683.5,3210.37
2018/9/24,2919.37,1720.16,3194.41
2018/9/21,2929.67,1740.16,3209.19
2018/9/20,2930.75,1744.71,3266.9
2018/9/19,2907.95,1746.05,3321.79
2018/9/18,2904.31,1732.9,3309.72
2018/9/17,2888.8,1742.58,3345.51
2018/9/14,2904.98,1752.09,3375.08
2018/9/13,2904.18,1769.76,3405.48
2018/9/12,2888.92,1753.29,3388.99
2018/9/11,2887.89,1768.15,3414.16
2018/9/10,2877.13,1775.76,3399.2
2018/9/7,2871.68,1765.78,3449.79
2018/9/6,2878.05,1753.48,3433.15
2018/9/5,2888.6,1746.86,3419.78
2018/9/4,2896.72,1738.7,3410.44
2018/8/31,2901.52,1744.98,3430.81
2018/8/30,2901.13,1749.59,3403.12
2018/8/29,2914.04,1751.21,3368.56
2018/8/28,2897.52,1745.05,3358.46
2018/8/27,2896.74,1730.07,3346.11
2018/8/24,2874.69,1709.68,3344.63
2018/8/23,2856.98,1701.88,3333.68
2018/8/22,2861.82,1716.13,3326.6
2018/8/21,2862.96,1711.79,3311.66
2018/8/20,2857.05,1691.54,3309.28
2018/8/17,2850.13,1676.2,3293.36
2018/8/16,2840.69,1693.25,3295.95
2018/8/15,2818.37,1692.8,3315.62
2018/8/14,2839.96,1695.29,3359.36
2018/8/13,2821.93,1730.89,3394.99
2018/8/10,2833.28,1727,3392.9
2018/8/9,2853.58,1731.45,3430.99
2018/8/8,2857.7,1731.07,3456.13
2018/8/7,2858.45,1728.27,3447.57
2018/8/6,2850.4,1744.83,3456.01
2018/8/3,2840.35,1750.63,3427.44
2018/8/2,2827.22,1752.75,3419.26
2018/8/1,2813.36,1743.92,3420.18
2018/7/31,2816.29,1771.43,3411.66
2018/7/30,2802.6,1789.04,3393.67
2018/7/27,2818.82,1783.89,3372.94
2018/7/26,2837.44,1800.37,3377.56
2018/7/25,2846.07,1792.82,3359.08
2018/7/24,2820.4,1786.84,3409.44
2018/7/23,2806.98,1781.44,3409.68
2018/7/20,2801.83,1789.01,3426.28
2018/7/19,2804.49,1777.59,3494.13
2018/7/18,2815.62,1774.96,3493.6
2018/7/17,2809.55,1774.69,3504.37
2018/7/16,2798.43,1749.17,3483.3
2018/7/13,2801.31,1747.45,3482.4
2018/7/12,2798.29,1736.13,3469.21
2018/7/11,2774.02,1761.85,3509.23
2018/7/10,2793.84,1770.42,3525.49
2018/7/9,2784.17,1771.7,3512.31
2018/7/6,2759.82,1775.65,3527.18
2018/7/5,2736.61,1797.31,3509.26
2018/7/3,2713.22,1809.57,3468.45
2018/7/2,2726.71,1813.75,3483.31
2018/6/29,2718.37,1815.25,3454.05
2018/6/28,2716.31,1808.37,3460.03
2018/6/27,2699.63,1800.35,3471.64
2018/6/26,2723.06,1805.15,3485.08
2018/6/25,2717.07,1805.92,3457.5
2018/6/22,2754.88,1794.96,3449.08
2018/6/21,2749.76,1777.62,3454.54
2018/6/20,2767.32,1772.91,3445.49
2018/6/19,2762.59,1779.82,3422.35
2018/6/18,2773.75,1773.18,3473.31
2018/6/15,2779.66,1771.52,3460.44
2018/6/14,2782.49,1774.18,3448.49
2018/6/13,2775.63,1777.23,3440.92
2018/6/12,2786.85,1772.13,3412.03
2018/6/11,2782,1767.73,3406.34
2018/6/8,2779.03,1769.75,3372.21
2018/6/7,2770.37,1750.79,3395.6
2018/6/6,2772.35,1751.13,3365.52
2018/6/5,2748.8,1750.18,3397.13
2018/6/4,2746.87,1749.67,3368.72
2018/6/1,2734.62,1729.98,3369.21
2018/5/31,2705.27,1736.22,3441.6
2018/5/30,2724.01,1729.36,3403.51
2018/5/29,2689.86,1718.52,3439.6
2018/5/25,2721.33,1725.3,3435.3
2018/5/24,2727.76,1731.94,3466.65
2018/5/23,2733.29,1725.88,3505.02
2018/5/22,2724.44,1719.3,3527.11
2018/5/21,2733.01,1724.61,3479.56
2018/5/18,2712.97,1706.13,3475.58
2018/5/17,2720.13,1703.8,3480.22
2018/5/16,2722.46,1708.78,3447.3
2018/5/15,2711.45,1716.3,3459.77
2018/5/14,2730.13,1704,3460.82
2018/5/11,2727.72,1699.56,3456.79
2018/5/10,2723.07,1717.13,3469.57
2018/5/9,2697.79,1671.32,3453.54
2018/5/8,2671.92,1664.94,3406.65
2018/5/7,2672.63,1727.39,3441.19
2018/5/4,2663.42,1716.29,3428.14
2018/5/3,2629.73,1719.97,3482.64
2018/5/2,2635.67,1736.63,3515.36
2018/5/1,2654.8,1743.6,3521.76
2018/4/30,2648.05,1743.21,3541.82
2018/4/27,2669.91,1751.03,3587.25
2018/4/26,2666.94,1741.3,3572.57
2018/4/25,2639.4,1715.48,3573.76
2018/4/24,2634.56,1709.95,3592.18
2018/4/23,2670.29,1703.96,3562.85
2018/4/20,2670.14,1716.3,3564.29
2018/4/19,2693.13,1694.79,3565.74
2018/4/18,2708.64,1708.34,3565.52
2018/4/17,2706.39,1740.2,3569.71
2018/4/16,2677.84,1768.24,3569.74
2018/4/13,2656.3,1790.34,3557.88
2018/4/12,2663.99,1774.81,3564.19
2018/4/11,2642.19,1760.53,3550.59
2018/4/10,2656.87,1746.17,3529.12
2018/4/9,2613.16,1761.61,3553.79
2018/4/6,2604.47,1762.45,3536.26
2018/4/5,2662.84,1775.15,3536.52
2018/4/4,2644.69,1737.37,3518.78
2018/4/3,2614.45,1719.27,3506.03
2018/4/2,2581.88,1702.72,3485.83
2018/3/29,2640.87,1716.78,3510.88
2018/3/28,2605,1731.97,3513.06
2018/3/27,2612.62,1765.69,3494.2
2018/3/26,2658.55,1749.91,3486.6
2018/3/23,2588.26,1743.41,3490.89
2018/3/22,2643.69,1823.74,3477.91
2018/3/21,2711.93,1864.2,3441.04
2018/3/20,2716.94,1870.44,3448
2018/3/19,2712.92,1836.71,3443.97
2018/3/16,2752.01,1858.13,3419.71
2018/3/15,2747.33,1880.45,3438.78
2018/3/14,2749.48,1879.39,3414.85
2018/3/13,2765.31,1884.56,3408.1
2018/3/12,2783.02,1901.23,3429.95
2018/3/9,2786.57,1911.07,3340.35
2018/3/8,2738.97,1891.92,3346.93
2018/3/7,2726.8,1889.74,3361.5
2018/3/6,2728.12,1876.86,3331.25
2018/3/5,2720.94,1890.82,3316.95
2018/3/2,2691.25,1894.25,3278.72
2018/3/1,2677.67,1883.9,3298.07
2018/2/28,2713.83,1876.24,3348.19
2018/2/27,2744.28,1888.09,3401.04
2018/2/26,2779.6,1892.11,3412.08
2018/2/23,2747.3,1889.29,3394.79
2018/2/22,2703.96,1880.34,3437.4
2018/2/21,2701.33,1863.82,3414.13
2018/2/20,2716.26,1817.56,3390.98
2018/2/16,2732.22,1819.03,3397.35
2018/2/15,2731.2,1829.79,3429.48
2018/2/14,2698.63,1827.01,3420.54
2018/2/13,2662.94,1831.93,3413.28
2018/2/12,2656,1829.08,3377.36
2018/2/9,2619.55,1822.61,3357.86
2018/2/8,2581,1821.16,3355.32
2018/2/7,2681.66,1815.18,3324.75
2018/2/6,2695.14,1817.9,3399.16
2018/2/5,2648.94,1793.47,3438.96
2018/2/2,2762.13,1808.14,3458.03
2018/2/1,2821.98,1810.84,3463.18
2018/1/31,2823.81,1815.08,3441.46
2018/1/30,2822.43,1813.34,3431.99
2018/1/29,2853.53,1803.73,3430.16
2018/1/26,2872.87,1786.25,3435.08
2018/1/25,2839.25,1765.42,3407.79
2018/1/24,2837.54,1790.97,3426.8
2018/1/23,2839.13,1786.87,3389.63
2018/1/22,2832.97,1796.53,3369.83
2018/1/19,2810.3,1792.08,3340.93
2018/1/18,2798.03,1786.15,3368.25
2018/1/17,2802.56,1772.07,3325.99
2018/1/16,2776.42,1776.73,3377.3
2018/1/12,2786.24,1780.56,3454.52
2018/1/11,2767.56,1777.08,3394.92
2018/1/10,2748.23,1771.13,3478.77
2018/1/9,2751.29,1759.65,3523.28
2018/1/8,2747.71,1763.76,3577.35
2018/1/5,2743.15,1761.71,3609.29
2018/1/4,2723.99,1744.01,3606.75
2018/1/3,2713.06,1778.87,3643.04
2018/1/2,2695.81,1783.49,3647.41
2017/12/29,2673.61,1800.44,3630.15
2017/12/28,2687.54,1813.11,3643.22
2017/12/27,2682.62,1817.6,3672.29
2017/12/26,2680.5,1813.29,3665.28
2017/12/22,2683.34,1792.66,3649.07
2017/12/21,2684.57,1794.08,3620.91
2017/12/20,2679.25,1786.71,3612.78
2017/12/19,2681.47,1765.96,3622.01
2017/12/18,2690.16,1770.84,3611.81
2017/12/15,2675.81,1771.05,3612.61
2017/12/14,2652.01,1753.9,3595.24
2017/12/13,2662.85,1751.43,3609.83
2017/12/12,2664.11,1756.92,3622.87
2017/12/11,2659.99,1745.25,3616.45
2017/12/8,2651.5,1730.64,3607.63
2017/12/7,2636.98,1730.04,3568.88
2017/12/6,2629.27,1724.64,3509.88
2017/12/5,2629.57,1723.37,3490.19
2017/12/4,2639.44,1719.18,3503.96
2017/12/1,2642.22,1708.62,3524.31
2017/11/30,2647.58,1700.13,3550.17
2017/11/29,2626.07,1696.81,3553.39
2017/11/28,2627.04,1695.14,3570.78
2017/11/27,2601.42,1687.16,3552.65
2017/11/24,2602.42,1682.49,3582.22
2017/11/22,2597.08,1684.56,3609.42
2017/11/21,2599.03,1684.46,3560.53
2017/11/20,2582.14,1673.62,3556.22
2017/11/17,2578.85,1674.75,3581.75
2017/11/16,2585.64,1676.17,3600.35
2017/11/15,2564.62,1664.43,3582.21
2017/11/14,2578.87,1672.74,3591.45
2017/11/13,2584.84,1672.82,3573.13
2017/11/10,2582.3,1664.61,3561.57
2017/11/9,2584.62,1668.74,3570.57
2017/11/8,2594.38,1667.92,3576.22
2017/11/7,2590.64,1667.88,3527.55
2017/11/6,2591.13,1638.94,3569.93
2017/11/3,2587.84,1632.13,3589.91
2017/11/2,2579.85,1637.33,3583.49
2017/11/1,2579.36,1627.45,3564.02
2017/10/31,2575.26,1612.26,3581.23
2017/10/30,2572.83,1593.54,3572.07
2017/10/27,2581.07,1598.24,3562.65
2017/10/26,2560.4,1592,3579.32
2017/10/25,2557.15,1590.71,3561.41
2017/10/24,2569.13,1603.55,3547.46
2017/10/23,2564.98,1619.59,3564.8
2017/10/20,2575.21,1617.41,3545.72
2017/10/19,2562.1,1607.65,3556.38
2017/10/18,2561.26,1597.76,3574.52
2017/10/17,2559.36,1600.12,3593.76
2017/10/16,2557.64,1596.99,3612.5
2017/10/13,2553.17,1592.2,3655.04
2017/10/12,2550.93,1600.05,3658.77
2017/10/11,2555.24,1596.12,3682.36
2017/10/10,2550.64,1595.19,3689.96
2017/10/9,2544.73,1597.36,3688.8
2017/10/6,2549.33,1614.82,3697.4
2017/10/5,2552.07,1616,3673.95
2017/10/4,2537.74,1616.21,3662.18
2017/10/3,2534.58,1599.06,3652.23
2017/10/2,2529.12,1617.25,3637.2
2017/9/29,2519.36,1617.9,3591.46
2017/9/28,2510.06,1635.32,3610.69
2017/9/27,2507.04,1639.27,3608.87
2017/9/26,2496.84,1631.45,3605.09
2017/9/25,2496.66,1633.82,3602.08
2017/9/22,2502.22,1634.38,3619.65
2017/9/21,2500.6,1628.5,3607.77
2017/9/20,2508.24,1618.61,3606.27
2017/9/19,2506.65,1621.22,3604.55
2017/9/18,2503.87,1626.84,3605.54
2017/9/15,2500.23,1620.88,3607.39
2017/9/14,2495.62,1617.07,3598.79
2017/9/13,2498.37,1621.57,3610.5
2017/9/12,2496.48,1629.99,3603.32
2017/9/11,2488.11,1633.01,3613.54
2017/9/8,2461.43,1621.87,3594.91
2017/9/7,2465.1,1620.48,3605.73
2017/9/6,2465.54,1625.48,3602.69
2017/9/5,2457.85,1619.11,3594.85
2017/9/1,2476.55,1619.34,3563.64
2017/8/31,2471.65,1627.14,3555.17
2017/8/30,2457.59,1615.48,3536.38
2017/8/29,2446.3,1607.06,3537.81
2017/8/28,2444.24,1615.53,3541.42
2017/8/25,2443.05,1618.63,3539.59
2017/8/24,2438.97,1609.7,3525.55
2017/8/23,2444.04,1614.41,3531.18
2017/8/22,2452.51,1611.9,3526.74
2017/8/21,2428.37,1624.07,3515.55
2017/8/18,2425.55,1614.37,3526.48
2017/8/17,2430.01,1619.02,3523.14
2017/8/16,2468.11,1612.21,3512.56
2017/8/15,2464.61,1611.34,3495.19
2017/8/14,2465.84,1610.38,3447.69
2017/8/11,2441.32,1611.56,3447.66
2017/8/10,2438.21,1617.25,3433.8
2017/8/9,2474.02,1606.07,3420.86
2017/8/8,2474.92,1596.04,3429.98
2017/8/7,2480.91,1588.09,3443.88
2017/8/4,2476.83,1591.77,3421.47
2017/8/3,2472.16,1593.51,3403.71
2017/8/2,2477.57,1591.55,3388.22
2017/8/1,2476.35,1591.66,3421.03
2017/7/31,2470.3,1590.41,3438.55
2017/7/28,2472.1,1597.09,3444.73
2017/7/27,2475.42,1596.44,3438.63
2017/7/26,2477.83,1609.97,3455.59
2017/7/25,2477.13,1612.2,3423.53
2017/7/24,2469.91,1586.14,3446.03
2017/7/21,2472.54,1568.37,3461.97
2017/7/20,2473.45,1572.67,3484.57
2017/7/19,2473.83,1570.21,3461.91
2017/7/18,2460.61,1569.42,3450.66
2017/7/17,2459.14,1578.42,3406.34
2017/7/14,2459.27,1575.11,3433.54
2017/7/13,2447.83,1565.22,3468.45
2017/7/12,2443.25,1567.65,3515.63
2017/7/11,2425.53,1559.73,3505.8
2017/7/10,2427.43,1555.01,3507.41
2017/7/7,2425.18,1575.82,3466.37
2017/7/6,2409.75,1584.23,3459.32
2017/7/5,2432.54,1580,3477.39
2017/7/3,2429.01,1580.71,3449.36
2017/6/30,2423.41,1586.86,3467.73
2017/6/29,2419.7,1585.19,3493.14
2017/6/28,2440.69,1581.77,3491.19
2017/6/27,2419.38,1585.86,3473.54
2017/6/26,2439.07,1550.3,3453.17
2017/6/23,2438.3,1539.77,3451.71
2017/6/22,2434.5,1531.8,3499.49
2017/6/21,2435.61,1536.67,3500.28
2017/6/20,2437.03,1537.41,3478.68
2017/6/19,2453.46,1519.21,3516.35
2017/6/16,2433.15,1503.19,3525.94
2017/6/15,2432.46,1488.58,3527.83
2017/6/14,2437.92,1472.81,3515.23
2017/6/13,2440.35,1471.42,3464.48
2017/6/12,2429.39,1471.53,3478.06
2017/6/9,2431.77,1465.69,3463.84
2017/6/8,2433.79,1459.07,3462.06
2017/6/7,2433.14,1468.31,3478.41
2017/6/6,2429.33,1479.54,3479.47
2017/6/5,2436.1,1495.1,3491.81
2017/6/2,2439.07,1499.65,3441.88
2017/6/1,2430.06,1489.77,3471.33
2017/5/31,2411.8,1480.18,3535.7
2017/5/30,2412.91,1504.66,3538.32
2017/5/26,2415.82,1504.54,3561.76
2017/5/25,2415.07,1517.03,3543.68
2017/5/24,2404.39,1512.6,3555.76
2017/5/23,2398.42,1527.59,3554.35
2017/5/22,2394.02,1542.07,3560.66
2017/5/19,2381.73,1544.83,3579.58
2017/5/18,2365.72,1524.39,3543.88
2017/5/17,2357.03,1543.92,3525.46
2017/5/16,2400.67,1530.41,3547.15
2017/5/15,2402.32,1530.2,3557.87
2017/5/12,2390.9,1563.42,3543.95
2017/5/11,2394.44,1565.85,3586.07
2017/5/10,2399.63,1572.69,3563.88
2017/5/9,2396.92,1571.31,3548.84
2017/5/8,2399.38,1574.9,3554.18
2017/5/5,2399.29,1577.4,3579.55
2017/5/4,2389.52,1574.01,3591.82
2017/5/3,2388.13,1554.68,3567.02
2017/5/2,2391.17,1550.25,3554.59
2017/5/1,2388.33,1555.04,3561.22
2017/4/28,2384.2,1554.9,3578.95
2017/4/27,2388.77,1558.05,3579.02
2017/4/26,2387.45,1564.69,3584.55
2017/4/25,2388.61,1553.09,3586.62
2017/4/24,2374.15,1535.32,3595.03
2017/4/21,2348.69,1534,3576.53
2017/4/20,2355.84,1550.14,3587.01
2017/4/19,2338.17,1556.25,3562.22
2017/4/18,2342.19,1557.09,3584.83
2017/4/17,2349.01,1555.6,3641.89
2017/4/13,2328.95,1547.01,3641.88
2017/4/12,2344.93,1544.54,3637.52
2017/4/11,2353.78,1551.07,3623.55
2017/4/10,2357.16,1553.69,3645.74
2017/4/7,2355.54,1539.12,3649.08
2017/4/6,2357.49,1554.2,3642.11
2017/4/5,2352.95,1546.56,3658.79
2017/4/4,2360.16,1513.55,3627.88
2017/4/3,2358.84,1524.15,3586.25
2017/3/31,2362.72,1516.15,3578.21
2017/3/30,2368.06,1520.42,3559.59
2017/3/29,2361.13,1514.99,3559.59
2017/3/28,2358.57,1510.41,3563.29
2017/3/27,2341.59,1527.77,3578.71
2017/3/24,2343.98,1521.67,3583.16
2017/3/23,2345.96,1543.77,3577.38
2017/3/22,2348.45,1549.25,3440.27
2017/3/21,2344.02,1545.01,3440.03
2017/3/20,2373.47,1521.58,3420.99
2017/3/17,2378.25,1506.33,3409.78
2017/3/16,2381.38,1514.63,3448.26
2017/3/15,2385.26,1533.46,3468.51
2017/3/14,2365.45,1528.15,3470.04
2017/3/13,2373.47,1513.86,3480.44
2017/3/10,2372.6,1509.1,3495.8
2017/3/9,2364.87,1530.64,3489.57
2017/3/8,2362.98,1544.89,3472.58
2017/3/7,2368.39,1535.41,3481.66
2017/3/6,2375.31,1550.4,3472.94
2017/3/3,2383.12,1542.31,3500.93
2017/3/2,2381.92,1553.32,3481.58
2017/3/1,2395.96,1555.68,3475.27
2017/2/28,2363.64,1554.48,3465.07
2017/2/27,2369.75,1518.61,3437.14
2017/2/24,2367.34,1518.39,3444.15
2017/2/23,2363.81,1536.8,3452.18
2017/2/22,2362.82,1536.22,3420.7
2017/2/21,2365.38,1538.14,3429.62
2017/2/17,2351.16,1543.82,3437.48
2017/2/16,2347.22,1544.94,3448.41
2017/2/15,2349.25,1552.36,3439.96
2017/2/14,2337.58,1549.06,3409.32
2017/2/13,2328.25,1550.67,3399.43
2017/2/10,2316.1,1542.72,3415.49
2017/2/9,2307.87,1538.69,3416.27
2017/2/8,2294.67,1540.25,3409.89
2017/2/7,2293.08,1531.43,3389.62
2017/2/6,2292.56,1525.36,3385.12
2017/2/3,2297.42,1512.69,3387.46
2017/2/2,2280.85,1490.62,3403.39
2017/2/1,2279.55,1477.2,3384.71
2017/1/31,2278.87,1466.96,3390.2
2017/1/30,2280.9,1477.98,3319.61
2017/1/27,2294.69,1483.27,3309.3
2017/1/26,2296.68,1469.43,3304.09
2017/1/25,2298.37,1468.57,3333.96
2017/1/24,2280.07,1469.58,3339.27
2017/1/23,2265.2,1464.53,3339.33
2017/1/20,2271.31,1459.96,3312.39
2017/1/19,2263.69,1447.5,3308.81
2017/1/18,2271.89,1442.93,3311.04
2017/1/17,2267.89,1428.46,3323.71
2017/1/13,2274.64,1423.08,3308.89
2017/1/12,2270.44,1421.65,3305.23
2017/1/11,2275.32,1402.98,3270.83
2017/1/10,2268.9,1400,3277.79
2017/1/9,2268.9,1378.28,3238.04
2017/1/6,2276.98,1376.35,3235.71
2017/1/5,2269,1301.16,3238.31
2017/1/4,2270.75,1363.49,3273.11
2017/1/3,2257.83,1362.8,3253.61
2016/12/30,2238.83,1347.04,3258.92
2016/12/29,2249.26,1368.44,3230.68
2016/12/28,2249.92,1393.19,3262.72
2016/12/27,2268.88,1393.02,3303.33
2016/12/23,2263.79,1392.41,3319.13
2016/12/22,2260.96,1382.01,3326.15
2016/12/21,2265.18,1382.7,3281.53
2016/12/20,2270.76,1377.32,3273.04
2016/12/19,2262.53,1367.61,3299.44
2016/12/16,2258.07,1365.29,3290.33
2016/12/15,2262.03,1370.8,3294
2016/12/14,2253.28,1357.2,3285.04
2016/12/13,2271.72,1356.57,3294.53
2016/12/12,2256.96,1352.56,3324.34
2016/12/9,2259.53,1347.19,3286.7
2016/12/8,2246.19,1342.31,3307.94
2016/12/7,2241.35,1342.35,3306.21
2016/12/6,2212.23,1356.35,3308.97
2016/12/5,2204.71,1350.61,3321.17
2016/12/2,2191.95,1353.93,3316.47
2016/12/1,2191.08,1347.81,3317.52
2016/11/30,2198.81,1340.21,3315.02
2016/11/29,2204.66,1330.72,3308.67
2016/11/28,2201.72,1322.78,3290.52
2016/11/25,2213.35,1343.25,3271.76
2016/11/23,2204.72,1330.77,3278.72
2016/11/22,2202.94,1349.22,3278.53
2016/11/21,2198.18,1335.84,3273.97
2016/11/18,2181.9,1349.56,3269.51
2016/11/17,2187.12,1352.67,3270.75
2016/11/16,2176.94,1316.97,3279.41
2016/11/15,2180.39,1311.5,3257.85
2016/11/14,2164.2,1301.11,3259.24
2016/11/11,2164.45,1314.74,3249.74
2016/11/10,2167.48,1322.99,3211.71
2016/11/9,2163.26,1323.1,3236.71
2016/11/8,2139.56,1343.86,3199.11
2016/11/7,2131.52,1345.95,3197.54
2016/11/4,2085.18,1349.53,3185.79
2016/11/3,2088.66,1352.58,3142.24
2016/11/2,2097.94,1343.85,3100.76
2016/11/1,2111.72,1340.76,3052.75
2016/10/31,2126.15,1337.38,3015.13
2016/10/28,2126.41,1329.54,3030.98
2016/10/27,2133.04,1312.81,3051.61
2016/10/26,2139.43,1313.24,3038.42
